step,transaction_id,transaction_type,channel,device_type,network_provider,time_of_day,day_of_week,amount,customer_id,customer_type,customer_region,old_balance,new_balance,recipient_id,recipient_type,recipient_region,recipient_old_balance,recipient_new_balance,isFraud,isFlaggedFraud
98,T160220,CASH_IN,Agent,Android,AirtelTigo,Morning,Tuesday,39791.48,C9514058772,Individual,Upper East,48281.78,8490.299999999996,R8531315998,Government,Volta,32227.94,72019.42,0,0
269,T711709,REVERSAL,API,iOS,Vodafone,Afternoon,Thursday,13407.5,C4725821661,Government,Upper West,55808.49,42400.99,R1904761074,Government,Eastern,11809.07,25216.57,0,0
703,T797888,TRANSFER,USSD,iOS,Vodafone,Night,Wednesday,16691.22,C2707604883,Government,Western,2345.38,0.0,R4794043264,Agent,Upper East,32321.26,49012.479999999996,1,0
54,T547185,CASH_OUT,App,FeaturePhone,MTN,Afternoon,Monday,90381.3,C2024578053,Individual,Northern,97662.9,7281.599999999991,R4931038429,Individual,Eastern,46282.37,136663.67,0,0
527,T757193,CASH_OUT,App,iOS,AirtelTigo,Night,Saturday,11099.85,C6322520473,Government,Upper West,1474.78,0.0,R2889238423,Individual,Western,29513.2,40613.05,1,0
405,T812711,TRANSFER,USSD,Android,Vodafone,Night,Wednesday,23367.23,C2632399901,Individual,Volta,244.42,0.0,R1315708805,Individual,Northern,34129.96,57497.19,1,1
655,T376066,REVERSAL,USSD,iOS,AirtelTigo,Night,Thursday,28574.57,C4191358179,Merchant,Upper West,19823.54,0.0,R5347526439,Merchant,Upper East,22337.52,50912.09,0,0
583,T310418,TRANSFER,App,Android,AirtelTigo,Night,Thursday,16924.8,C8664400151,Individual,Upper West,1215.65,0.0,R6336857629,Government,Eastern,43828.02,60752.81999999999,1,0
253,T865806,CASH_OUT,USSD,Android,MTN,Night,Thursday,77342.7,C8514580698,Agent,Northern,1808.38,0.0,R3020546666,Agent,Ashanti,40911.4,118254.1,1,1
575,T845279,TRANSFER,USSD,iOS,MTN,Night,Sunday,67129.45,C2838963536,Government,Ashanti,55.08,0.0,R3646349248,Agent,Upper West,49729.71,116859.16,1,1
106,T624157,UTILITY_PAYMENT,Agent,Android,AirtelTigo,Evening,Saturday,18866.72,C1519978813,Merchant,Upper East,78934.58,60067.86,R7265553319,Government,Central,28933.38,47800.100000000006,0,0
202,T481549,CASH_OUT,Agent,FeaturePhone,MTN,Morning,Saturday,37133.18,C6644556579,Government,Greater Accra,16205.41,0.0,R8180889345,Merchant,Western,3738.87,40872.05,0,0
219,T385353,CASH_OUT,USSD,Android,MTN,Night,Sunday,63590.12,C3113106808,Government,Volta,1996.42,0.0,R2377154307,Government,Eastern,12837.08,76427.2,1,1
666,T207645,TRANSFER,API,Android,MTN,Morning,Friday,50077.92,C9130004433,Merchant,Ashanti,76530.84,26452.92,R9515506639,Merchant,Greater Accra,27096.1,77174.01999999999,0,0
219,T724257,CASH_OUT,Agent,iOS,AirtelTigo,Evening,Sunday,98278.24,C4226253247,Government,Upper East,51484.9,0.0,R5202015428,Individual,Western,17019.67,115297.91,0,0
201,T876383,CASH_OUT,USSD,Android,AirtelTigo,Night,Tuesday,69283.53,C3307946396,Government,Upper West,2969.84,0.0,R5419801487,Merchant,Greater Accra,35505.54,104789.07,1,1
393,T947838,AIRTIME,API,iOS,Vodafone,Evening,Thursday,76259.26,C9208905594,Individual,Upper West,1984.97,0.0,R3947455524,Merchant,Upper East,24707.37,100966.62999999999,0,0
300,T442237,AIRTIME,App,Android,Vodafone,Afternoon,Sunday,60029.32,C8162879870,Individual,Ashanti,18000.18,0.0,R5333929422,Agent,Greater Accra,28529.65,88558.97,0,0
466,T819334,TRANSFER,API,iOS,MTN,Night,Tuesday,92160.38,C1783234071,Individual,Central,1353.53,0.0,R3470601122,Government,Volta,37671.9,129832.28,1,1
4,T635535,TRANSFER,API,iOS,AirtelTigo,Morning,Thursday,92244.6,C8077718620,Individual,Central,35575.46,0.0,R7490218407,Agent,Greater Accra,47142.26,139386.86000000002,0,0
345,T940369,CASH_IN,Agent,iOS,Vodafone,Night,Thursday,2570.07,C2755318059,Individual,Ashanti,95178.99,92608.92,R5780729322,Agent,Upper West,5850.05,8420.12,0,0
518,T806073,TRANSFER,USSD,Android,AirtelTigo,Night,Saturday,40895.8,C3775320897,Merchant,Western,2271.24,0.0,R5555296751,Agent,Upper West,6457.97,47353.770000000004,1,1
145,T187327,AIRTIME,App,FeaturePhone,AirtelTigo,Morning,Thursday,59412.41,C8677503432,Individual,Ashanti,1207.08,0.0,R9316431723,Merchant,Eastern,2649.54,62061.950000000004,0,0
386,T338804,TRANSFER,Agent,FeaturePhone,AirtelTigo,Night,Wednesday,85411.91,C1422663925,Merchant,Upper West,2729.82,0.0,R5601407544,Government,Eastern,25378.53,110790.44,1,1
300,T243079,CASH_OUT,Agent,FeaturePhone,Vodafone,Night,Sunday,29096.04,C5191289674,Government,Upper West,1715.49,0.0,R2362721798,Agent,Eastern,6517.04,35613.08,1,1
612,T469604,TRANSFER,Agent,Android,Vodafone,Night,Tuesday,56012.86,C2423577106,Merchant,Greater Accra,1961.7,0.0,R3176335330,Agent,Upper East,17887.03,73899.89,1,1
637,T291055,UTILITY_PAYMENT,Agent,Android,MTN,Night,Sunday,45189.82,C2373259143,Merchant,Greater Accra,26659.24,0.0,R6677137207,Merchant,Eastern,44564.6,89754.42,0,0
451,T221909,CASH_OUT,USSD,iOS,MTN,Night,Sunday,65843.72,C4942827617,Agent,Eastern,2528.78,0.0,R1371160993,Agent,Western,17602.28,83446.0,1,1
80,T297597,UTILITY_PAYMENT,App,FeaturePhone,AirtelTigo,Afternoon,Saturday,6727.14,C3620220878,Agent,Volta,85422.55,78695.41,R7040527370,Merchant,Western,28461.9,35189.04,0,0
355,T495477,CASH_OUT,App,FeaturePhone,MTN,Night,Thursday,8511.32,C4170959129,Agent,Ashanti,476.37,0.0,R4803116808,Agent,Ashanti,24338.91,32850.229999999996,1,0
247,T906814,TRANSFER,USSD,Android,AirtelTigo,Night,Friday,83237.46,C7560389844,Individual,Upper West,1077.63,0.0,R5150090143,Agent,Eastern,44794.21,128031.67000000001,1,1
314,T495972,CASH_OUT,USSD,FeaturePhone,AirtelTigo,Night,Wednesday,48323.6,C3390012828,Agent,Upper East,817.78,0.0,R6135569472,Individual,Upper West,26245.43,74569.03,1,1
27,T874668,TRANSFER,Agent,Android,Vodafone,Night,Friday,88239.73,C8312603168,Individual,Greater Accra,533.0,0.0,R9434743977,Agent,Ashanti,17107.07,105346.79999999999,1,1
387,T612824,TRANSFER,USSD,iOS,AirtelTigo,Night,Friday,57742.16,C7657730492,Merchant,Volta,894.24,0.0,R4067985169,Government,Western,35858.57,93600.73000000001,1,1
169,T279018,CASH_OUT,Agent,FeaturePhone,MTN,Night,Thursday,43524.1,C4663992245,Government,Upper West,2882.62,0.0,R7846200001,Agent,Upper East,15508.01,59032.11,1,1
322,T583840,TRANSFER,API,Android,AirtelTigo,Afternoon,Monday,4444.35,C4054088518,Merchant,Greater Accra,79114.86,74670.51,R3127241540,Merchant,Western,49020.27,53464.619999999995,0,0
545,T341902,AIRTIME,USSD,FeaturePhone,AirtelTigo,Afternoon,Friday,28797.2,C9185240968,Merchant,Northern,56982.88,28185.679999999997,R9587591204,Merchant,Ashanti,45202.88,74000.08,0,0
468,T600052,CASH_OUT,Agent,iOS,Vodafone,Night,Wednesday,42740.36,C3270353915,Merchant,Ashanti,675.25,0.0,R2750015570,Merchant,Upper West,29896.23,72636.59,1,1
33,T570878,CASH_IN,API,Android,MTN,Afternoon,Monday,20272.71,C2037272398,Agent,Eastern,25366.04,5093.330000000002,R6706833264,Merchant,Western,25594.17,45866.88,0,0
222,T465384,TRANSFER,API,FeaturePhone,Vodafone,Afternoon,Wednesday,16432.32,C6145732772,Agent,Volta,26501.01,10068.689999999999,R3996990953,Individual,Northern,23901.26,40333.58,0,0
84,T208013,CASH_OUT,API,Android,MTN,Night,Saturday,42942.56,C1410400118,Agent,Western,37.16,0.0,R1231178500,Individual,Central,48502.87,91445.43,1,1
367,T325657,TRANSFER,App,FeaturePhone,MTN,Night,Saturday,15017.85,C8137380193,Government,Western,809.76,0.0,R6603476620,Government,Northern,4844.68,19862.53,1,0
438,T963819,UTILITY_PAYMENT,USSD,Android,MTN,Night,Friday,80887.81,C3826861787,Individual,Central,74677.28,0.0,R4402159898,Government,Northern,42766.74,123654.54999999999,0,0
703,T262844,CASH_IN,USSD,Android,Vodafone,Evening,Friday,2004.82,C8346514989,Merchant,Eastern,85133.44,83128.62,R8471694453,Merchant,Greater Accra,12046.02,14050.84,0,0
557,T525614,CASH_OUT,App,Android,MTN,Night,Thursday,87244.4,C2224218018,Government,Greater Accra,97237.5,9993.100000000006,R9731575352,Individual,Eastern,47391.76,134636.16,0,0
108,T886626,TRANSFER,Agent,Android,AirtelTigo,Night,Saturday,10664.42,C4373835078,Agent,Greater Accra,2921.63,0.0,R9519206782,Government,Upper West,24567.45,35231.87,1,0
144,T511003,AIRTIME,USSD,FeaturePhone,AirtelTigo,Night,Friday,53195.45,C5070596225,Individual,Western,35558.16,0.0,R3996596068,Government,Upper West,20595.21,73790.66,0,0
388,T818916,TRANSFER,API,Android,Vodafone,Night,Tuesday,59205.62,C1164565091,Merchant,Eastern,1382.92,0.0,R3890561281,Individual,Northern,18552.44,77758.06,1,1
359,T757070,CASH_OUT,App,iOS,Vodafone,Night,Saturday,73153.48,C9465353235,Government,Upper West,2008.96,0.0,R5683007179,Government,Central,7341.76,80495.23999999999,1,1
377,T810420,REVERSAL,USSD,iOS,Vodafone,Night,Sunday,22885.22,C1191265176,Agent,Eastern,17014.83,0.0,R9880799579,Government,Upper East,38799.68,61684.9,0,0
361,T879348,TRANSFER,USSD,Android,MTN,Night,Monday,31409.9,C7482463235,Agent,Central,1210.56,0.0,R4799325926,Individual,Western,48330.51,79740.41,1,1
600,T155315,TRANSFER,USSD,Android,AirtelTigo,Night,Monday,6204.45,C5681286605,Individual,Northern,2588.22,0.0,R2531999175,Merchant,Volta,48676.05,54880.5,1,0
160,T365271,TRANSFER,USSD,Android,Vodafone,Night,Friday,40620.03,C7668915569,Government,Northern,1122.32,0.0,R4723534498,Individual,Ashanti,39746.48,80366.51000000001,1,1
239,T666366,CASH_OUT,API,iOS,Vodafone,Night,Saturday,8704.18,C1970004816,Merchant,Upper West,1712.93,0.0,R8644311151,Merchant,Ashanti,21407.47,30111.65,1,0
100,T159406,CASH_OUT,API,Android,MTN,Night,Tuesday,65072.72,C5839207920,Agent,Western,665.61,0.0,R6070610390,Merchant,Upper West,29699.09,94771.81,1,1
734,T625860,CASH_OUT,API,Android,MTN,Night,Thursday,9717.2,C3082629429,Individual,Western,2667.73,0.0,R5969043107,Agent,Ashanti,45196.45,54913.649999999994,1,0
166,T599173,CASH_OUT,Agent,Android,AirtelTigo,Night,Friday,78245.94,C6465933526,Government,Volta,564.98,0.0,R8349411177,Merchant,Ashanti,7428.89,85674.83,1,1
734,T929081,UTILITY_PAYMENT,Agent,Android,MTN,Night,Tuesday,75810.36,C1004547605,Merchant,Central,23671.29,0.0,R5805352681,Merchant,Greater Accra,38057.02,113867.38,0,0
88,T434347,TRANSFER,App,iOS,Vodafone,Night,Wednesday,73627.93,C3162281537,Agent,Central,388.58,0.0,R5526884931,Government,Central,8403.51,82031.43999999999,1,1
541,T830838,TRANSFER,App,FeaturePhone,MTN,Night,Friday,66671.14,C1610046667,Government,Volta,2417.39,0.0,R2382352682,Government,Western,14417.99,81089.13,1,1
513,T705748,CASH_OUT,API,Android,Vodafone,Night,Wednesday,15262.75,C8392190335,Individual,Upper West,2753.52,0.0,R5979337757,Merchant,Ashanti,9493.77,24756.52,1,0
520,T827795,CASH_OUT,API,FeaturePhone,AirtelTigo,Afternoon,Sunday,48219.12,C3385087249,Agent,Ashanti,78870.4,30651.27999999999,R2687433681,Individual,Upper West,1617.44,49836.560000000005,0,0
203,T815894,TRANSFER,USSD,Android,AirtelTigo,Night,Saturday,66497.5,C8989870040,Merchant,Volta,1938.93,0.0,R1509525588,Merchant,Central,38393.82,104891.32,1,1
615,T632261,CASH_OUT,API,Android,Vodafone,Night,Thursday,7130.74,C6799312597,Individual,Ashanti,171.89,0.0,R7346211863,Government,Ashanti,25040.85,32171.589999999997,1,0
298,T247266,CASH_IN,App,FeaturePhone,AirtelTigo,Afternoon,Saturday,33465.63,C1917443194,Agent,Northern,11663.64,0.0,R1009408686,Merchant,Volta,29313.67,62779.299999999996,0,0
322,T183854,CASH_OUT,API,Android,MTN,Night,Tuesday,85975.62,C8170092009,Merchant,Eastern,354.97,0.0,R9403205543,Merchant,Upper West,47036.19,133011.81,1,1
81,T916693,CASH_IN,USSD,iOS,Vodafone,Morning,Thursday,90838.25,C3909135102,Individual,Ashanti,7361.79,0.0,R5754285570,Individual,Greater Accra,5192.02,96030.27,0,0
376,T507886,REVERSAL,Agent,Android,AirtelTigo,Night,Friday,16611.88,C7170764905,Agent,Volta,49851.4,33239.520000000004,R9967357959,Merchant,Upper West,16458.21,33070.09,0,0
712,T923073,TRANSFER,API,iOS,Vodafone,Night,Sunday,32017.46,C1185010792,Individual,Ashanti,2849.77,0.0,R2306916015,Government,Greater Accra,292.81,32310.27,1,1
705,T711176,CASH_OUT,Agent,FeaturePhone,Vodafone,Night,Saturday,69678.28,C9759644728,Agent,Greater Accra,1991.33,0.0,R4962326905,Agent,Upper East,44655.44,114333.72,1,1
489,T339059,CASH_IN,USSD,iOS,AirtelTigo,Morning,Tuesday,58116.27,C5748726985,Individual,Greater Accra,92371.55,34255.280000000006,R6724832159,Agent,Central,43916.73,102033.0,0,0
644,T116418,TRANSFER,App,Android,AirtelTigo,Night,Thursday,44850.74,C5129478722,Government,Volta,1062.46,0.0,R3521300895,Merchant,Central,45989.63,90840.37,1,1
666,T626625,CASH_OUT,API,iOS,MTN,Night,Wednesday,99720.62,C6526848362,Individual,Ashanti,570.68,0.0,R9386423260,Merchant,Eastern,19293.04,119013.66,1,1
551,T267868,CASH_IN,API,FeaturePhone,AirtelTigo,Morning,Monday,52520.96,C6981029805,Merchant,Ashanti,55400.54,2879.5800000000017,R7274135004,Individual,Northern,42511.7,95032.66,0,0
571,T322246,REVERSAL,API,iOS,AirtelTigo,Night,Tuesday,15382.04,C9586344222,Agent,Ashanti,29829.93,14447.89,R6849762266,Individual,Upper West,27876.05,43258.09,0,0
41,T197302,REVERSAL,API,Android,MTN,Morning,Saturday,23655.16,C5786555111,Merchant,Western,45111.23,21456.070000000003,R7821955191,Government,Ashanti,44260.44,67915.6,0,0
603,T523922,CASH_IN,App,Android,Vodafone,Evening,Friday,29583.59,C4638106414,Agent,Upper East,17552.01,0.0,R6443918604,Individual,Upper East,22197.21,51780.8,0,0
298,T988400,CASH_OUT,Agent,iOS,Vodafone,Night,Monday,51132.99,C5145463770,Government,Greater Accra,476.79,0.0,R6175562484,Government,Western,47891.68,99024.67,1,1
459,T172485,REVERSAL,USSD,Android,AirtelTigo,Afternoon,Wednesday,21105.52,C3056537297,Agent,Upper East,28311.22,7205.700000000001,R4482248141,Agent,Northern,18035.17,39140.69,0,0
548,T491957,TRANSFER,Agent,FeaturePhone,MTN,Night,Thursday,69992.69,C2462297270,Merchant,Upper East,343.4,0.0,R5491267092,Agent,Upper West,32021.61,102014.3,1,1
353,T186845,AIRTIME,USSD,FeaturePhone,Vodafone,Evening,Saturday,72836.01,C9988027682,Government,Upper East,95242.04,22406.03,R6756679642,Agent,Volta,3424.45,76260.45999999999,0,0
481,T646513,REVERSAL,USSD,Android,MTN,Evening,Tuesday,81107.72,C4657926217,Merchant,Eastern,3783.08,0.0,R4747888432,Agent,Eastern,27483.81,108591.53,0,0
128,T496981,TRANSFER,Agent,Android,Vodafone,Morning,Tuesday,75561.29,C7893981384,Government,Western,30364.85,0.0,R2610508568,Agent,Greater Accra,23725.51,99286.79999999999,0,0
347,T550779,CASH_OUT,Agent,iOS,AirtelTigo,Night,Sunday,89563.49,C6163848174,Individual,Upper West,2976.53,0.0,R3379244771,Agent,Ashanti,48467.9,138031.39,1,1
242,T136559,CASH_IN,USSD,iOS,Vodafone,Afternoon,Tuesday,54861.24,C6411014084,Agent,Upper West,49153.2,0.0,R5373042172,Individual,Northern,37484.06,92345.29999999999,0,0
531,T888056,UTILITY_PAYMENT,App,FeaturePhone,Vodafone,Night,Friday,80676.35,C2789750518,Individual,Greater Accra,93835.7,13159.349999999991,R7976374192,Individual,Eastern,37225.31,117901.66,0,0
276,T694270,AIRTIME,USSD,iOS,AirtelTigo,Evening,Tuesday,10979.66,C3823356060,Individual,Upper East,5801.79,0.0,R8701594630,Individual,Upper East,31166.67,42146.33,0,0
623,T173301,CASH_OUT,App,iOS,Vodafone,Night,Tuesday,25911.96,C9509139325,Government,Ashanti,75239.73,49327.77,R8745189396,Government,Ashanti,16935.59,42847.55,0,0
697,T705073,CASH_OUT,USSD,Android,Vodafone,Night,Tuesday,84127.07,C8150869292,Agent,Western,734.94,0.0,R3262198598,Government,Eastern,32601.96,116729.03,1,1
309,T445889,REVERSAL,Agent,iOS,AirtelTigo,Evening,Thursday,47679.9,C3371526285,Agent,Volta,98751.12,51071.219999999994,R6920254584,Merchant,Northern,5998.27,53678.17,0,0
559,T935977,CASH_OUT,API,FeaturePhone,AirtelTigo,Morning,Saturday,88984.95,C5012527050,Government,Central,81369.78,0.0,R9516654363,Agent,Northern,30803.81,119788.76,0,0
105,T839477,CASH_IN,Agent,Android,Vodafone,Night,Tuesday,91993.72,C8137758038,Merchant,Ashanti,59837.92,0.0,R3759658057,Agent,Western,19812.69,111806.41,0,0
229,T948866,REVERSAL,App,iOS,MTN,Afternoon,Friday,86953.6,C9334437368,Agent,Western,18481.46,0.0,R1192650241,Individual,Volta,14091.94,101045.54000000001,0,0
22,T680005,CASH_OUT,App,FeaturePhone,MTN,Night,Saturday,97916.68,C3365062104,Merchant,Volta,2195.73,0.0,R6010353502,Government,Upper West,41262.41,139179.09,1,1
107,T856486,TRANSFER,API,FeaturePhone,MTN,Night,Wednesday,20406.6,C1582148285,Merchant,Eastern,554.85,0.0,R7748429750,Agent,Eastern,37144.91,57551.51,1,1
374,T476712,TRANSFER,App,iOS,Vodafone,Night,Friday,30788.76,C9931278947,Agent,Upper West,1187.82,0.0,R8644295537,Agent,Upper East,45424.74,76213.5,1,1
135,T992083,TRANSFER,Agent,FeaturePhone,AirtelTigo,Night,Monday,24358.72,C1139082827,Merchant,Upper West,2530.12,0.0,R7882206934,Merchant,Upper East,13519.16,37877.880000000005,1,1
161,T757395,CASH_OUT,USSD,FeaturePhone,AirtelTigo,Night,Saturday,15386.68,C8530854689,Government,Upper East,2002.13,0.0,R6422260735,Government,Upper West,10807.43,26194.11,1,0
254,T351187,CASH_OUT,API,iOS,MTN,Night,Wednesday,15648.52,C1768672336,Government,Upper East,1270.14,0.0,R8580189048,Individual,Western,29699.65,45348.17,1,0
247,T126359,UTILITY_PAYMENT,App,FeaturePhone,AirtelTigo,Morning,Monday,94907.57,C7965217343,Agent,Northern,13886.61,0.0,R4098961063,Agent,Ashanti,24786.48,119694.05,0,0
577,T975474,TRANSFER,App,FeaturePhone,MTN,Afternoon,Friday,53518.17,C4462090379,Agent,Eastern,87008.35,33490.18000000001,R9670520298,Individual,Northern,29277.24,82795.41,0,0
431,T848836,AIRTIME,Agent,Android,AirtelTigo,Evening,Friday,32079.53,C5003002674,Individual,Volta,1292.1,0.0,R2441608320,Agent,Northern,3725.0,35804.53,0,0
650,T998072,CASH_IN,Agent,FeaturePhone,AirtelTigo,Night,Sunday,60199.13,C5930689539,Government,Central,28956.66,0.0,R7605744342,Government,Volta,48574.06,108773.19,0,0
53,T863290,REVERSAL,Agent,FeaturePhone,AirtelTigo,Night,Wednesday,29631.67,C6597765713,Agent,Upper West,61404.8,31773.130000000005,R7242660355,Government,Western,2116.75,31748.42,0,0
290,T149417,CASH_OUT,USSD,Android,MTN,Morning,Sunday,36869.17,C7887413935,Agent,Upper East,21639.1,0.0,R2330956558,Merchant,Central,46545.54,83414.70999999999,0,0
196,T352572,CASH_OUT,USSD,iOS,MTN,Night,Friday,45229.74,C5067116918,Individual,Western,1643.92,0.0,R9957813353,Government,Northern,49525.26,94755.0,1,1
607,T936194,UTILITY_PAYMENT,API,Android,AirtelTigo,Night,Friday,53874.84,C8263615600,Agent,Ashanti,19586.6,0.0,R3860582896,Merchant,Greater Accra,43001.47,96876.31,0,0
652,T735173,TRANSFER,API,Android,AirtelTigo,Night,Saturday,36669.83,C3113921661,Merchant,Upper East,957.21,0.0,R8702948480,Government,Ashanti,7787.49,44457.32,1,1
359,T145738,CASH_OUT,USSD,iOS,Vodafone,Night,Thursday,69716.87,C8489856785,Individual,Northern,418.42,0.0,R8704935503,Individual,Upper West,23521.07,93237.94,1,1
353,T769191,TRANSFER,App,Android,Vodafone,Night,Thursday,44489.53,C5646880148,Individual,Northern,2740.53,0.0,R4623960580,Government,Upper West,41418.91,85908.44,1,1
269,T235524,CASH_IN,API,FeaturePhone,MTN,Morning,Saturday,82788.24,C1124500087,Individual,Ashanti,28613.13,0.0,R3078503249,Agent,Upper East,24199.59,106987.83,0,0
490,T895706,TRANSFER,USSD,Android,Vodafone,Night,Wednesday,41345.6,C7069560692,Individual,Upper West,63294.36,21948.760000000002,R4134974517,Individual,Northern,18212.02,59557.619999999995,0,0
100,T481449,CASH_IN,API,Android,MTN,Night,Monday,58192.68,C3489532530,Individual,Volta,2116.17,0.0,R2069749009,Government,Upper West,10723.16,68915.84,0,0
551,T610527,TRANSFER,App,iOS,Vodafone,Evening,Monday,29948.56,C6330015657,Agent,Greater Accra,18281.28,0.0,R4715700495,Merchant,Northern,28419.72,58368.28,0,0
183,T645026,CASH_IN,Agent,FeaturePhone,Vodafone,Night,Sunday,15970.55,C6370430957,Agent,Volta,24950.83,8980.280000000002,R9625128399,Government,Volta,1499.04,17469.59,0,0
166,T155626,REVERSAL,App,Android,MTN,Morning,Sunday,5377.11,C8436124569,Individual,Eastern,75123.76,69746.65,R2208354459,Merchant,Ashanti,37056.07,42433.18,0,0
77,T973805,CASH_OUT,Agent,Android,AirtelTigo,Night,Sunday,56975.89,C9894802782,Individual,Western,2446.09,0.0,R3079963524,Agent,Central,22561.03,79536.92,1,1
366,T577456,CASH_OUT,USSD,Android,MTN,Night,Sunday,54826.47,C1153931824,Government,Eastern,2683.13,0.0,R8595701134,Agent,Northern,7825.39,62651.86,1,1
454,T810783,AIRTIME,USSD,Android,AirtelTigo,Afternoon,Sunday,58492.34,C8004648499,Agent,Upper East,24000.73,0.0,R5760268716,Agent,Western,5503.99,63996.329999999994,0,0
303,T778144,CASH_IN,API,Android,Vodafone,Evening,Thursday,1491.31,C9008435578,Government,Upper East,40723.07,39231.76,R8533889473,Individual,Ashanti,10742.29,12233.6,0,0
103,T657726,REVERSAL,Agent,Android,Vodafone,Night,Sunday,70880.45,C1072988536,Government,Upper East,83622.23,12741.779999999999,R6305941030,Government,Eastern,33646.56,104527.01,0,0
44,T499513,CASH_OUT,USSD,Android,AirtelTigo,Night,Thursday,48040.5,C1435635421,Agent,Ashanti,2067.52,0.0,R1433123003,Merchant,Western,39000.97,87041.47,1,1
578,T880954,UTILITY_PAYMENT,API,FeaturePhone,MTN,Afternoon,Monday,81829.24,C9332803804,Merchant,Western,94140.13,12310.89,R8034946852,Government,Greater Accra,43889.64,125718.88,0,0
314,T252029,TRANSFER,USSD,iOS,MTN,Night,Tuesday,98897.82,C6610225390,Individual,Greater Accra,918.1,0.0,R8416161412,Agent,Western,22101.93,120999.75,1,1
270,T805383,TRANSFER,Agent,iOS,MTN,Night,Saturday,53960.56,C6040298842,Government,Upper West,2581.1,0.0,R3797168211,Merchant,Ashanti,38545.78,92506.34,1,1
540,T641058,TRANSFER,Agent,Android,MTN,Night,Friday,82719.9,C5982744929,Government,Northern,2365.2,0.0,R7699500243,Agent,Upper East,16685.21,99405.10999999999,1,1
722,T313446,CASH_OUT,API,Android,AirtelTigo,Night,Sunday,39966.62,C8928367839,Agent,Central,2105.26,0.0,R5984671649,Government,Upper West,4679.27,44645.89,1,1
